#SMILES:C1([C@@H]([C@@H]([C@H]([C@H](O1)CO[C@H]2[C@@H]([C@@H]([C@H]([C@H](O2)CO[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O[C@H]4[C@@H]([C@H]([C@H](O4)CO[C@H]5[C@@H]([C@H]([C@H](O5)CO[C@H]6[C@@H]([C@H]([C@H](O6)CO[C@H]7[C@@H]([C@H]([C@H](O7)CO[C@H]8[C@@H]([C@H]([C@H](O8)CO)O)O)O)O)O)O)O)O)O)O)O)O)O[C@@H]9[C@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O)O)O
#ION:
1295.415000	102.149000	^{2,3}X_{4α}
855.262000	537.439000	^{2,4}X_{4α}
839.267000	2265.361000	^{0,2}X_{4α}
1295.415000	1433.875000	^{1,2}X_{4α}
885.272000	3960.154000	^{3,4}X_{4α}
869.277000	1358.132000	^{0,3}X_{4α}
1265.404000	561.670000	^{1,3}X_{4α}
1309.430000	3152.838000	^{0,4}X_{4α}
825.251000	3257.400000	^{1,4}X_{4α}
809.256000	584.050000	^{0,1}X_{4α}
1295.415000	2237.728000	^{2,3}X_{5α}
987.304000	3789.925000	^{2,4}X_{5α}
971.309000	500.170000	^{0,2}X_{5α}
1295.415000	2939.943000	^{1,2}X_{5α}
1017.315000	197.017000	^{3,4}X_{5α}
1001.320000	1638.888000	^{0,3}X_{5α}
1265.404000	1471.332000	^{1,3}X_{5α}
1309.430000	1023.187000	^{0,4}X_{5α}
957.293000	495.645000	^{1,4}X_{5α}
941.299000	945.009000	^{0,1}X_{5α}
1295.415000	3759.276000	^{2,3}X_{6α}
1119.346000	3316.324000	^{2,4}X_{6α}
1103.351000	2739.351000	^{0,2}X_{6α}
1295.415000	926.728000	^{1,2}X_{6α}
1149.357000	812.825000	^{3,4}X_{6α}
1133.362000	598.093000	^{0,3}X_{6α}
1265.404000	3430.540000	^{1,3}X_{6α}
1309.430000	3978.171000	^{0,4}X_{6α}
1089.336000	2983.817000	^{1,4}X_{6α}
1073.341000	441.561000	^{0,1}X_{6α}
1295.415000	2406.115000	^{2,3}X_{7α}
1251.389000	1512.451000	^{2,4}X_{7α}
1235.394000	3948.910000	^{0,2}X_{7α}
1295.415000	539.671000	^{1,2}X_{7α}
1281.399000	422.469000	^{3,4}X_{7α}
1265.404000	1463.262000	^{0,3}X_{7α}
1265.404000	3816.996000	^{1,3}X_{7α}
1309.430000	1031.017000	^{0,4}X_{7α}
1221.378000	325.575000	^{1,4}X_{7α}
1205.383000	1552.285000	^{0,1}X_{7α}
1163.373000	788.723000	C_{7}
1147.378000	3272.602000	B_{7}
163.061000	602.422000	Z_{1}
179.056000	3228.962000	Y_{1}
839.267000	3062.428000	C_{6α}
823.272000	2552.628000	B_{6α}
487.166000	269.596000	Z_{2α}
503.161000	2009.944000	Y_{2α}
677.214000	3926.405000	C_{5α}
661.219000	467.545000	B_{5α}
649.219000	2922.076000	Z_{3α}
665.214000	776.472000	Y_{3α}
545.172000	3635.066000	C_{4α}
529.177000	1537.693000	B_{4α}
781.261000	2983.936000	Z_{4α}
797.256000	42.711000	Y_{4α}
413.130000	1625.463000	C_{3α}
397.135000	1146.327000	B_{3α}
913.304000	509.402000	Z_{5α}
929.299000	3499.039000	Y_{5α}
281.087000	2624.285000	C_{2α}
265.092000	3255.202000	B_{2α}
1045.346000	920.439000	Z_{6α}
1061.341000	1463.413000	Y_{6α}
149.045000	2531.841000	C_{1α}
133.050000	2465.543000	B_{1α}
1177.388000	2246.290000	Z_{7α}
1193.383000	3225.393000	Y_{7α}
179.056000	388.585000	C_{1β}
163.061000	115.643000	B_{1β}
1147.378000	2647.474000	Z_{2β}
1163.373000	1692.620000	Y_{2β}
